Lot,Asset ID,SerialNumber,Brand,Model,Model#,Processor,RAM,RAM_P_N,RAM_Type,Hard_Drive,Hard_Drive_P_N,HD_Type,Optical,ComplianceLabel,Weight,Unit_Condition,Condition,PRICE,Raid_Controller,Module,PowerSupply,Issues & Comments
39194,2607764,HXZQQ22,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0HTRH4) ,
39194,2607773,JW6YJH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607916,7J5DPD2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,256GB:_32GB_x_8,PH M393A4K40BB1-CRC 1647_x_8,PC4 2400T,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",36,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (05RHVV) ,
39194,2609067,JW7CKH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",34.66,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2609353,HCQ1YM2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2697A v4 2.60GHZ 16 Core,256GB:_32GB_x_8,CN M393A4K40CB1-CRC 1802_x_8,PC4 2400T,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",35.8,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607581,5HP8942,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0HTRH4) ,
39194,2606545,B7V4JH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (05RHVV) ,
39194,2609070,JW78HH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",34.66,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607573,5RL8SD2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0Y9VFC) ,
39194,2606533,B7VTHH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (05RHVV) ,
39194,2606537,JW7DJH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607765,JW78JH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607575,GP6JMN2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,No_RAM,, ,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2609076,3JQ4T52,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 504_x_16,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",34.66,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0V1YJ6) ,Cracked_Case
39194,2606539,JW71GK2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607774,JW75HH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607776,JW76KH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607579,JW7DHH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2609943,21Y3T52,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 509_x_14;MTA36ASF2G72PZ-2G1A2 450_x_1;HMA42GR7MFR4N-TF TD AB 513_x_1,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",54,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0V1YJ6) ,
39194,2607576,4GT6GK2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2606540,7J5FPD2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (05RHVV) ,
39194,2607770,5JDF942,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0HTRH4) ,
39194,2606377,3263T52,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 504_x_4;HMA42GR7MFR4N-TF TD AB 515_x_10;CN M393A2G40DB0-CPB 1519_x_2,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",37.33,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0V1YJ6) ,Broken_Power_Supply_Latch_x_1
39194,2607768,JW78KH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607917,JR11V52,Dell,PowerEdge R630,,2 x Intel Xeon E5-2697 v4 2.30GHZ 18 Core,256GB:_32GB_x_8,99L0443-001_x_8,PC4 2400T,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",36,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0TPJ2X) ,
39194,2606543,JW7CHH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607777,4GT8GK2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2650 v4 2.20GHZ 12 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,B,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2609065,JW7DKH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",34.66,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2609356,5HPD942,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1448_x_16,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",35.8,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0HTRH4) ,
39194,2607771,JW6YKH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",32,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2606534,JW72JH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2609357,5G9D942,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,512GB:_32GB_x_16,KTD-PE421LQ/32G_x_16,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",35.8,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0G6W6K) ,
39194,2607582,JW7FHH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,
39194,2607570,5JGD942,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0G6W6K) ,
39194,2606371,5JH7942,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1448_x_16,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",37.33,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0G6W6K) ,
39194,2607914,3261T52,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 509_x_16,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",36,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0V1YJ6) ,
39194,2609068,JW79JH2,Dell,PowerEdge R630,,2 x Intel Xeon E5-2680 V4 2.40GHZ 14 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",34.66,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0W8R3C) ,Case_Dent
39194,2606546,8YXD082,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,No_RAM,, ,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",31.86,Tested Working,B,,DELL_PERC_H730P_MINI,,2 x 750W (0V1YJ6) ,
39194,2609354,8YQF082,Dell,PowerEdge R630,,2 x Intel Xeon E5-2660 v3 2.60GHZ 10 Core,256GB:_32GB_x_8,CN M393A4K40BB0-CPB 1534_x_8,PC4 2133P,No_HD,,,No_Optical,"Tested for Key Functions, R2/Ready for Resale",35.8,Tested Working,A,,DELL_PERC_H730P_MINI,,2 x 750W (0V1YJ6) ,
39196,2610679,9D1Y9T2,Dell,PowerEdge R440,,1 x Intel Xeon Silver 4110 2.10GHZ 8 Core,32GB:_32GB_x_1,PH M393A4K40CB2-CTD 1829_x_1,PC4 2666V,No_HD,,,DVDROM,"Tested for Key Functions, R2/Ready for Resale",28,Tested Working,A,,DELL_PERC_H730P_ADP,,2 x 550W (06V43G) ,
39194,2609346,1VVYSD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 620_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,B,,DELL_PERC_H730_MINI,,,
39194,2609443,6MZ4TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH T2 AB 621_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609446,DPPX842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1448_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609340,6MH3TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH T2 AB 620_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609449,6MM3TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH T2 AB 620_x_15;CN M393A2K43BB1-CRC 1741_x_1,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609930,6NC5TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 621_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,Removed_Swollen_RAID_PCI
39194,2609343,C4KH842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1451_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,B,,DELL_PERC_H330_MINI,,,
39194,2609927,C2LR842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 448_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,Internal_Raid,,,
39194,2609452,CXC3942,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,512GB:_32GB_x_16,HMA84GL7MMR4N-TF TD AA 503_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609444,7LRZ842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 452_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,Case_Dent
39194,2606378,CXC2942,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,512GB:_32GB_x_16,HMA84GL7MMR4N-TF TD AA 503_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609928,28D3942,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1449_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,Internal_Raid,,,
39194,2609347,6MY0TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 620_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609441,9S30942,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,MTA36ASF2G72PZ-2G1A2 452_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609450,CXB6942,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,512GB:_32GB_x_16,HMA84GL7MMR4N-TF TD AA 503_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609344,6ML4TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH T2 AB 620_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609447,6MD2TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 621_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609341,6MF2TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 621_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609445,6NC3TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 621_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609345,1VVZSD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 620_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
39194,2609348,6MZ5TD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH TD AB 620_x_13;HMA82GR7MFR8N-UH T2 AB 621_x_3,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,B,,DELL_PERC_H730_MINI,,,
39194,2609451,FJWV842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1448_x_10;CN M393A2G40DB0-CPB 1442_x_6,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609448,CXR1942,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,KR M393A2G40DB0-CPB 1448_x_16,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,
39194,2609442,FFKT842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1448_x_6;CN M393A2G40DB0-CPB 1441_x_10,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H330_MINI,,,Case_Dent
39194,2609929,C4GJ842,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,CN M393A2G40DB0-CPB 1451_x_15;CN M393A2G40DB0-CPB 1452_x_1,PC4 2133P,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,Internal_Raid,,,
39194,2609342,6MWYSD2,Dell,PowerEdge FC630,,2 x Intel Xeon E5-2670 v3 2.30GHZ 12 Core,256GB:_16GB_x_16,HMA82GR7MFR8N-UH T2 AB 621_x_16,PC4 2400T,No_HD,,,,"Tested for Key Functions, R2/Ready for Resale",10,Tested Working,A,,DELL_PERC_H730_MINI,,,
10511,2709547,1C7Z2Q3,Dell,PowerEdge R640,,2 x Intel Xeon Gold 5220R 2.2GHz,256GB:_64GB_x_4,P2MYX_x_4,PC4-3200,No_HD,,,,,,,,,,,,
10511,2709548,2C7Z2Q3,Dell,PowerEdge R640,,2 x Intel Xeon Gold 5220R 2.2GHz,256GB:_64GB_x_4,P2MYX_x_4,PC4-3200,No_HD,,,,,,,,,,,,
10511,2709549,JB7Z2Q3,Dell,PowerEdge R640,,2 x Intel Xeon Gold 5220R 2.2GHz,256GB:_64GB_x_4,P2MYX_x_4,PC4-3200,No_HD,,,,,,,,,,,,
10511,2709550,889NY23,Dell,PowerEdge R740XD,,2 x Intel Xeon Silver 4214 2.2GHz,256GB:_32GB_x_8,8WKDY_x_8,PC4-2933,No_HD,,,,,,,,,,,,
10512,2709551,B240RD2,Dell,PowerEdge R530,,2 x Intel Xeon E5-2620 V3,64GB:_16GB_x_4,1R8CR_x_4,PC4-2133,No_HD,,,,,,,,,,,,
10512,2709552,B241RD2,Dell,PowerEdge R530,,2 x Intel Xeon E5-2620 V3,64GB:_16GB_x_4,1R8CR_x_4,PC4-2133,No_HD,,,,,,,,,,,,
10512,2709553,452TMR2,Dell,PowerEdge R430,,2 x Intel Xeon E5-2690 V4,64GB:_32GB_x_2,CPC7G_x_2,PC4-2400,No_HD,,,,,,,,,,,,
10512,2709554,88WSGK2,Dell,PowerEdge R430,,1 x Intel Xeon E5-2620 v4 2.10GHZ 8 Core,64GB:_32GB_x_2,CPC7G_x_2,PC4-2400,No_HD,,,,,,,,,,,,
10513,2709555,AF200050,HPE Nimble Storage,Q8H72A,,,,,,,,,,,,,,,,,,
10513,2709556,MXQ80401P5,HP,ProLiant DL360 Gen10,,No Processor,No RAM,,,No_HD,,,,,,,,,,,,
10514,2709557,SN,HPE Nimble Storage,HF40,,,,,,20 x 2TB ; 6 x 480GB,"20 x Exos 7E8 2TB, 6 x Samsung MZ-7LH4800 480 GB",,,,,,,,,,,
